node,x,y
2674,-1487.344116,674.892273
610,772.386963,421.858154
2624,755.487244,-1145.453979
4617,-17.602768,-1435.355591
265,396.857056,-1578.041382
6081,-445.609955,-856.530823
823,-361.102092,-278.898214
4278,78.607704,-1586.413330
5838,342.753815,1477.487671
75,1239.246826,-597.456726
4325,119.946304,-569.105102
4255,411.943829,-437.504023
3064,485.369279,218.640752
256,91.528374,-828.165344
5847,193.189056,-1670.295166
1878,-147.362915,1127.062378
3639,711.154419,338.596863
5167,-404.491760,-648.428772
1141,679.859436,1208.270142
508,-939.077026,885.280884
5610,180.091217,-1463.453125
31,27.706429,-1257.255859
5341,31.319519,-1135.134155
1440,227.070007,-1371.868408
3568,1345.294678,-2.280518
5162,-673.322876,-1394.568237
4385,-149.371994,-1432.180542
2623,-582.383240,-1329.466797
5263,-316.548492,-1495.712769
1210,-640.240845,-1419.342163
321,-531.910645,-1397.218384
2887,-907.535422,796.775997
4975,-645.583557,588.089661
3832,-952.684509,368.209290
5597,1017.321411,-462.868866
2733,-1282.629150,-1013.786255
5082,-1294.791870,599.644043
5530,-1016.301880,-1044.606812
1554,679.790222,-1372.916504
6128,570.695190,-1349.965820
3604,705.556030,-1024.207031
5415,-638.619031,-940.934977
178,-587.704651,589.005798
108,-820.736755,-372.591187
6165,-317.764374,410.927582
4885,-108.839142,-490.964417
5092,-816.768066,-372.087585
2537,-1255.894409,-534.734070
4933,-363.338776,-1195.028442
1827,-77.248215,361.679321
4050,1418.099365,445.094513
2212,233.538513,-762.086304
4461,102.288194,-771.415127
175,487.967906,-738.849911
1253,-746.148193,-989.987793
5376,-205.757370,-1616.866333
296,-1067.685791,372.181366
766,-1073.151855,-789.969849
1096,-977.692261,-899.474670
2885,-790.520874,-992.905701
1792,-53.849403,-975.744507
3175,-715.457741,-966.340622
1929,-446.984131,-604.864258
2293,-966.624778,-803.224009
4351,-1346.147461,-313.758209
2616,-1170.695923,575.492310
95,-913.273254,-1008.832275
6189,-1494.213227,205.034838
2053,-417.436981,-1771.669434
5484,-911.632812,-1019.660889
5517,-196.419342,-1763.161255
1089,-481.418335,-1627.934326
1768,-872.113770,-1074.479248
5218,-785.475708,-1206.567139
2013,-797.538574,-166.819534
1056,118.518417,-979.788025
1680,-909.868347,-1483.246216
5190,-1062.503784,-820.106079
3507,-883.233704,-775.531982
2467,-1150.312134,-647.759888
2850,-813.364380,-1499.129272
19,230.448761,-1082.366089
1952,1099.040161,978.092590
516,-124.528992,-1179.900391
2638,1252.954590,679.919922
3574,-1106.599243,-617.386047
2923,936.188232,-1316.241333
246,-1130.603149,-758.632324
5534,1117.745728,-1013.993896
5575,-804.420410,-1491.186279
457,-1293.705688,-1225.893433
93,303.898193,1196.998169
866,204.805328,1054.854004
383,-657.676697,1316.575195
782,210.261169,443.208160
2970,406.872864,397.605347
2429,-937.327332,791.888127
4273,-960.111443,498.278795
4571,-697.228814,569.003004
4365,-748.711792,1128.555542
279,-1425.671997,656.052979
575,639.621948,-137.483963
4166,-160.477021,758.425858
2268,104.376007,985.734497
2982,215.857025,238.889221
3138,-905.336643,-105.886018
1595,1379.601440,-9.153891
4865,568.129338,-345.925332
4137,1575.262817,-93.661499
1125,-334.043567,-334.668298
4599,-1126.003784,143.338654
4295,1122.146118,-466.672150
5793,-546.898306,-911.013361
3212,-656.327698,-972.182861
1278,-439.809479,-850.989990
2396,-58.044350,-736.431763
982,1423.683594,79.649239
5271,543.026855,727.837463
5917,351.760654,-575.673176
3359,-76.530115,-446.785672
3260,586.275409,-468.405280
4228,-1350.883057,135.904785
5212,-439.440186,1123.497314
4498,-802.572937,464.139648
3352,296.346741,-1117.042603
3924,367.136963,-1082.673462
5346,322.532562,-1188.036743
24,382.756073,-1388.223267
3248,271.164490,-1387.114624
1143,-476.942993,-1480.758545
3961,-527.353577,-1465.561523
6190,-498.579224,-1069.262451
1409,-170.814758,-708.211914
5851,-828.347138,-704.928032
867,-691.510986,1238.888672
4277,-1673.830688,-71.391319
2411,438.141089,-446.576030
5723,1425.397705,342.535950
3525,-941.807373,544.759094
6181,-1143.841333,478.921325
4217,-275.630772,523.343775
4140,-7.139926,803.057971
1137,-1719.634521,-352.267090
3593,-1402.592407,579.777161
2943,1394.584717,-386.396210
5308,-618.303277,295.898023
1520,-937.934204,-651.013916
3648,-1186.766602,-1258.378418
1130,1363.487305,-884.322144
5620,-340.764439,409.316884
5326,-161.827974,-357.152547
410,-1101.620193,143.618590
1132,374.935974,-1315.442383
3429,-645.320095,-1116.981902
4553,665.081726,1277.705200
4852,-223.224731,-554.618469
2215,123.828522,819.339600
4264,1128.926025,476.002319
4892,368.747040,-1443.296875
5324,-921.819519,1246.247803
3995,385.280548,-1457.266479
2338,820.688232,-674.297668
1231,-814.535767,-1118.926270
2242,447.469893,421.490198
2652,1116.151123,163.933792
4081,-1170.416138,-940.350891
84,1543.365234,-135.425659
4849,-1626.453369,-645.715637
5834,-335.800415,1499.248535
237,1259.203857,-615.736267
118,1403.959717,-625.264954
3263,-142.065170,-373.968140
5015,1316.080200,148.083252
2482,1154.692993,-1217.410156
5430,1346.511475,-605.109253
720,-1263.554077,420.308136
4658,925.468994,-752.764648
3143,-797.296753,-313.702148
2896,1405.322021,577.456177
2282,-195.691744,-398.366259
1136,1380.392334,602.777100
5008,11.174744,-1502.719482
3354,-94.294449,-1310.306763
3088,120.921371,-1231.796631
4863,1136.925537,-1129.609375
1088,1437.260376,504.460999
3682,1017.505127,-956.890930
6067,-1269.567797,168.652489
2057,-1612.808105,378.120575
703,81.635651,-118.002852
369,-540.985657,-1088.558838
4410,244.862854,-1412.511108
1450,-1378.684204,-1127.469238
1091,670.538391,-1355.800415
3747,1382.404175,403.512482
449,-46.402615,-139.169189
4077,-686.189029,1074.286513
2427,614.967712,1383.555176
4755,1108.588989,-1128.894653
2604,-1581.434082,-855.905640
6090,479.223267,1342.478638
3471,1511.441406,-359.205078
3164,-901.673401,-803.386963
3660,-773.760559,-115.267975
5377,-400.607981,266.345746
1494,-290.188629,-1746.231934
709,-982.608032,1050.289185
1584,1555.030640,-303.047852
4037,1334.828369,-855.400024
4970,287.096130,-687.767517
3860,1100.293823,-1105.319458
450,-454.531622,205.252589
923,769.279358,-1254.227295
3954,1457.680176,20.231365
3396,-290.459595,-1676.754883
1886,-417.430267,204.856659
1095,-298.602905,99.046371
2281,-134.039474,-1013.731201
1925,356.786835,1137.810181
4125,-1251.644775,141.985580
1551,-992.647095,-337.682373
3206,-909.419556,-1439.676880
4901,-1205.765381,692.956421
635,-914.627808,-944.237427
2722,-1447.243774,-44.702591
5591,1099.868652,-373.197327
4807,-965.549255,-924.978821
2647,-999.104736,-888.368652
944,-976.325134,-867.126404
981,-977.862000,-841.967712
1561,1082.036987,970.402100
6199,555.062436,1064.154935
3786,-243.217407,1544.228882
957,44.994522,-1617.697388
2371,1561.760498,-163.772522
2814,-84.281410,-764.706482
3100,978.462036,-1166.443848
591,458.726884,312.318182
2032,-897.734009,-875.693298
168,360.273865,238.661591
5645,-1410.024414,708.604919
697,358.111115,-1731.316650
1740,1007.810791,1114.257324
1854,414.372742,1348.106567
816,-609.943970,318.246979
1875,-641.029760,112.711081
4835,-540.737600,112.774594
3285,-563.299316,-162.845642
3984,-735.006409,441.831024
4730,-773.760559,-115.267975
5260,-674.524735,831.959241
552,-467.821046,162.609383
2520,-613.160156,298.355896
2932,-741.066789,395.782025
5120,-694.493774,1039.260986
1015,-1026.168335,1042.515991
1693,-1091.160034,165.938873
1566,-657.610596,41.249062
4808,-1195.349243,495.283203
6049,-1249.516113,170.353638
4290,-291.214661,187.832016
5927,509.239380,264.087280
4916,999.894775,937.233643
1821,1208.458862,191.276367
3162,-151.837947,-1001.295239
5351,1137.959523,-468.945201
3216,707.870122,-1405.599038
4771,-1127.322754,-680.554504
4258,313.033051,-551.673035
171,600.255554,-1516.702026
4412,1244.153809,902.716492
4857,143.910904,-802.593811
1799,-848.273254,-766.001099
3680,-1459.686157,385.373077
4066,-1499.595093,-770.259033
3684,443.793548,-740.813218
5786,740.574768,-672.171814
1142,972.377006,-500.709584
1384,1062.383911,625.710327
4462,-1017.861287,-502.994068
6192,-1057.065063,-610.230774
5482,-1123.237427,-539.043396
5393,-1169.660767,-577.313354
4645,-1241.875366,-617.414490
4734,-567.946716,-1171.187866
119,-1573.949707,-717.497192
3412,432.301514,155.848587
269,-5.599627,-1137.936918
4143,-370.033447,969.597717
1942,718.604492,-1436.779907
5526,-41.607727,1532.873169
53,886.026428,912.403381
1813,99.558716,-173.209488
1623,-257.035583,-311.896545
418,-289.130106,-323.502559
270,-283.339447,-1290.934937
1040,-33.404648,1528.213989
3915,-1696.965088,159.818100
4452,1070.728760,667.762695
2111,-1610.957031,498.812927
4338,-1405.952637,-1076.887085
1135,-768.662884,-305.462825
1190,828.011475,1047.528687
6094,462.521912,65.142639
101,725.026794,-1057.191040
5797,554.085754,1312.023804
338,396.789032,884.204956
719,378.903900,431.964905
3220,528.357727,-1626.344482
466,-162.415649,-1748.095825
2082,779.354097,388.485295
4151,-1031.219238,1065.885132
1631,-444.189209,35.863518
3504,-378.241051,-278.620910
5509,-1087.695818,-589.708683
2436,-1105.499658,-588.748782
4515,1490.905151,338.406158
1657,1141.514893,837.363159
1545,574.343877,464.061609
1794,988.509399,1022.612915
2503,-1697.507446,-430.961304
2745,-1227.973267,-538.766052
2031,-438.531525,-88.532455
888,327.903137,-1693.411621
1638,-391.243622,-1642.019165
1134,282.282898,1449.437988
5671,-1460.090820,743.093567
896,346.042822,-416.263292
5628,-1070.955306,-567.306071
5236,-1055.725342,-517.067261
5559,-1147.346436,907.280579
3723,208.270020,-1536.094360
2157,715.747437,-670.266235
4488,-135.483414,-329.314911
1380,-1011.307617,-897.611816
4380,-988.893905,-860.676789
4257,-1012.490845,-936.797241
5322,-819.199707,-362.883514
1465,-983.479817,-871.786845
691,-1014.337769,-954.514404
515,-873.472038,-714.849363
6127,-1116.098999,-972.307190
4349,-993.134579,-874.688544
4394,-1027.431519,-829.406799
5333,-986.749878,-849.561890
4423,-949.246948,-828.246521
2959,-1029.734497,-781.092529
5703,-1104.418091,-837.308960
1144,-932.270874,-895.978088
1758,-1072.096436,-807.688599
1238,-1002.356079,-802.548706
1211,-997.798340,-792.355652
6143,-996.740479,-765.511902
2401,-1041.432129,-805.768921
4203,76.122917,1421.587524
4029,-86.544624,653.703979
5433,-527.309228,525.335695
998,682.385376,-1413.657837
2213,-1241.668213,646.423462
5926,875.806422,-1411.733578
3654,-624.281189,-25.004147
677,959.842529,-1137.133423
2663,-601.704023,235.500261
5330,-557.398132,177.372223
513,1334.976440,-885.036621
1500,-1061.236816,-255.821564
4400,-11.383874,193.294763
969,831.753174,650.835815
1076,1226.851929,775.083130
902,-456.647186,-1727.970581
864,-638.436035,1198.035767
1246,400.737061,802.723083
4428,1290.680542,812.348206
1581,-543.973450,-1272.320312
229,1471.396729,-210.202499
2236,1541.886353,17.268829
298,-398.297424,-1533.018799
2865,410.433868,437.362732
4846,-728.523865,1201.434937
3573,1535.837280,-344.410095
1754,-1651.876465,385.983368
4087,813.091675,1101.528687
207,37.160128,-1107.922270
3444,-9.326820,416.157471
3623,-439.388367,-580.732666
2108,-1295.533203,-909.736023
5535,-84.266705,-1185.039890
4854,995.733154,-1304.373779
3421,504.762756,-1595.956787
5749,-552.966063,-695.352200
1348,163.460281,-430.887970
4443,-1025.576172,-895.332214
769,-651.029602,356.979156
940,616.103271,-1320.344482
2140,1257.656372,852.756714
2507,-1026.064087,-922.419739
1621,-1107.315186,-634.973999
5802,653.270813,-1363.939209
2492,408.593933,-1540.009033
3266,-1479.043335,-948.166382
1512,1290.161621,-647.591125
5318,-988.976929,-929.657043
2644,-937.934204,-651.013916
2163,988.001465,-1373.991821
3521,-119.400009,-565.607727
5245,1040.341919,-552.234802
1128,944.634827,-671.352600
5855,1122.269531,-535.178162
1342,1031.439941,-577.347229
332,-695.709351,330.703583
1601,-867.277161,233.260315
6149,-76.017676,-882.049921
3478,-1156.436401,-112.097382
1877,89.256065,-883.054688
4310,-339.391510,1247.424805
2947,1142.404785,912.813660
411,385.461090,154.545959
14,-1316.818848,264.790405
3665,772.021790,-1075.846924
431,-927.850281,-351.551727
2361,-134.627457,-616.274353
5833,-899.816650,-582.114197
5972,-320.920288,-1785.268799
1892,-716.750061,314.280487
5589,296.592976,-915.131454
862,-892.434143,989.271851
4895,-840.953064,1015.783203
2336,759.757996,1148.589966
1020,908.451294,-125.681717
2098,1398.026001,552.015015
1714,1012.077377,-580.736887
3808,680.739502,1353.606079
5254,980.292419,-231.481613
4180,-439.074310,-1720.796265
6178,1243.837891,-240.725586
3557,-360.305298,1469.417480
746,493.260132,-972.722534
3230,265.698822,-258.361328
3340,633.611206,-269.278198
4535,673.988647,-1332.095215
2985,-736.151489,14.700066
5983,-216.976654,-1708.765503
191,1012.936890,211.275284
2318,632.441772,1300.038818
3944,-1426.023438,-711.782043
5293,1395.742798,312.304535
2703,1302.994019,312.960968
2966,-97.450684,-334.074982
3576,609.276001,1365.893311
3436,819.682556,-1423.764160
2569,-1270.656250,-92.789818
3163,1416.764038,-569.818176
5539,-1524.903076,188.333633
5848,-1224.676392,984.880188
2303,-10.681827,-465.596454
3176,-758.993469,1269.435425
4068,779.606689,-1200.678711
4368,964.216431,-83.372849
3616,-979.912170,-915.138794
3307,447.761627,1159.496826
2856,1549.443726,-106.422592
2149,-1621.704834,108.657806
4583,-1592.400635,104.377609
166,-1424.921997,-73.597458
3070,1390.326782,-306.151489
5858,348.425140,-1071.510132
3657,84.936089,666.451233
3921,115.852585,1188.796875
3866,-115.568581,-201.136380
4823,-1254.222412,-298.097168
461,1290.592041,353.744751
1895,-1728.458618,-216.196152
4104,-1035.133911,-119.402359
2847,-747.777222,317.292358
4094,-279.131348,1515.189697
4190,-1227.876587,-1147.660156
1748,-1349.749023,-1168.228394
5016,-106.076050,-1243.940308
663,92.227936,-139.839453
5582,-378.335938,842.140259
5378,698.885028,282.313418
1535,116.722672,-1519.987183
1203,216.051392,-1093.275513
1250,784.408325,-1358.993042
4782,-342.198395,-1240.815796
4210,884.454224,-1266.850220
5884,-553.144844,563.215671
46,378.272675,-100.795937
4597,323.589642,-144.842640
3456,-394.318481,-1575.048340
3636,174.303284,-167.995926
1506,-1404.243530,261.787170
1337,-48.650467,-1773.135620
3180,-674.518127,-1072.995728
5353,732.356201,719.685181
1014,-1741.003662,13.695290
3624,-1060.282471,-1476.754272
2275,119.079376,-1154.719604
5996,-1628.981934,298.379089
4309,-1080.336670,871.097412
6207,-601.751465,783.633850
2743,656.688049,1235.829956
2587,-1156.685425,-1345.431274
6170,388.094635,1308.566284
922,705.484009,369.153870
581,1064.220703,-59.571037
11,1294.781250,676.723938
4358,835.734131,42.312996
4632,784.074890,-1492.639893
1486,450.566376,616.031982
1304,1150.143555,28.497158
2454,-279.830505,-269.799072
828,-222.004944,1423.660767
5654,-24.841496,831.606812
3534,628.694739,-360.014263
652,-575.307312,759.504395
2297,-878.242126,-8.719328
2639,467.073425,-620.735840
2068,-1362.703003,-1041.058105
2496,-609.228821,-1561.404053
2637,-1735.273071,165.735535
683,1535.525024,31.278152
2730,-116.896255,-1346.501953
4181,-359.447418,-1650.458862
1318,-527.766152,-236.857907
2249,-1619.979370,430.522278
668,-1427.178039,38.813063
98,-336.801239,1425.531250
5035,1509.260864,-422.067810
6074,-1649.984253,-555.263916
2264,-1511.924194,-368.512054
5220,-1547.803951,-519.806538
5854,-1587.062865,-470.151056
3824,946.229187,1004.484131
903,814.309387,360.362854
5960,388.199799,-951.779480
4129,-221.148560,-282.058319
3043,-190.963547,-385.998993
99,1018.627686,-1330.661743
3387,-261.754913,-210.235909
1733,1414.279175,-619.545715
1003,889.964233,-1388.279907
1976,982.494080,672.238708
1605,756.905273,-1026.839233
3227,-1688.703857,-207.661453
5161,1570.468262,108.282120
1540,1572.463501,-1.353888
953,-788.365173,1222.139648
813,-699.467651,1018.234619
1655,-931.313965,1234.354614
2946,-1221.458618,938.341370
1043,-1182.717285,323.288452
4064,-890.662375,371.327286
5727,-1347.975464,598.359497
3301,-1348.271118,911.947571
3224,-726.011780,489.435333
5112,1170.767700,-337.631622
2724,-527.766152,-236.857907
3615,699.129639,-776.361755
4856,216.000992,-1398.815063
5780,88.793053,-1387.412231
1586,-937.016357,-1280.342896
1363,-1387.834595,489.713226
276,-1571.201660,-668.934998
711,-781.226379,1329.526123
5912,-1397.357788,895.407898
3127,138.892258,-1237.249268
4879,161.163788,-485.896301
2755,-178.822582,-152.225810
4833,977.245056,-726.314941
3096,-859.956238,-834.802856
2026,449.748779,-1568.103760
2524,1095.878418,1050.930176
5999,-2.307857,-230.675852
5819,-877.389954,409.151428
6009,917.865112,-844.264343
710,1249.015015,-457.771118
4082,-1154.364624,-514.822388
4551,1012.693481,-1153.308105
5845,-799.937687,-161.180459
2444,583.767883,167.620422
2697,737.128235,-821.406067
2502,991.824219,-404.031311
96,1168.392962,-77.894005
1031,923.049194,-589.260376
5820,-964.905416,640.849438
3453,-301.028259,1291.217407
5401,818.869507,-977.703003
2963,448.744751,1342.511230
1615,1238.454468,-1096.813232
4112,-566.811361,-1050.742274
3509,-356.979761,419.985962
253,-601.173218,-115.909485
5740,-991.440918,300.106201
6012,-966.357520,401.998912
1745,-132.070084,-1101.773560
3784,372.221771,-1258.037842
5714,-211.170639,1236.652954
886,-1133.960571,-728.737366
2046,118.382405,-301.949211
4576,100.142029,-549.960449
2752,-1499.218506,-590.051636
1696,-1707.531250,76.994720
3691,-173.342285,817.974182
3613,-1177.309692,488.389496
2716,626.605530,-798.357849
4387,658.090027,1324.004883
3385,246.389709,-13.283493
156,468.699463,207.439011
4308,-1073.375122,-1099.948853
2372,-588.612539,-1018.786123
2133,-120.685913,441.873138
1753,-751.398560,1288.841187
3485,-1029.232178,604.286987
1766,1556.630249,9.750906
1059,510.075134,140.813065
465,1261.373535,794.935791
527,-246.689013,-1183.750759
4214,1160.823975,-293.967255
5431,-203.687027,-1749.035767
4943,479.354004,-519.419983
1704,777.704407,-1223.348755
366,-191.565781,-1775.360840
2343,1443.373779,422.132965
3093,-817.074646,-493.210571
4450,-814.355835,966.689697
4931,-712.221544,-314.825406
5345,-1004.356689,-916.864258
2367,-1185.254150,-528.935364
1055,1033.707886,-727.394104
92,-628.695748,90.946966
5910,1020.227974,-582.115112
5762,-1700.535645,23.676929
2261,106.161194,925.115479
2474,-1118.491333,-1390.782959
3701,-564.976868,607.569946
1964,-347.789856,-1638.082764
4392,1388.445801,618.983765
5143,-524.895142,640.036804
1670,1298.397461,654.470520
3029,-937.934204,-651.013916
3353,-1343.320068,-32.233433
3448,-35.047119,-1030.245728
6175,-1036.797241,-531.463928
602,-650.976135,1079.441284
4318,1519.444702,-521.450989
3306,-1674.982788,-170.562881
2051,311.789185,-1716.932495
1495,61.233505,-1452.371948
2553,-85.359573,-694.853882
2599,-770.793722,721.086104
5788,-768.154053,-338.285004
4661,853.508606,1048.396973
126,792.162170,-492.802063
4378,337.591827,1452.531006
553,692.014221,533.518921
5043,375.178375,1015.066528
830,-786.867432,666.795715
6163,-871.105896,1145.778931
4085,-590.983084,237.479345
1953,83.068672,1329.948730
2588,480.768250,-740.096252
2774,480.768250,-740.096252
471,320.106110,851.561035
4608,81.454140,-1094.733154
2951,443.421112,491.629120
5925,422.628448,279.706238
1514,-996.344238,-904.987549
2488,496.226746,171.028885
1987,196.019608,1084.741211
4635,-1214.843140,702.530151
3192,190.946060,-139.839676
644,-1400.052368,622.504333
3462,-1438.008301,-187.816010
3562,1218.702515,-142.714798
6002,-942.626327,-853.737265
928,174.942798,-84.038327
76,-1138.321808,222.459542
1361,166.059241,-107.805236
1608,-1390.016724,-937.835327
5919,13.703330,851.312642
3811,981.515625,-189.548569
3806,1281.393921,122.779678
4968,1202.638916,6.310202
4218,271.194031,814.434265
1066,876.103149,935.200195
2678,-1652.151245,-667.183838
1086,766.381679,169.499509
3733,771.500305,-346.725159
2928,1173.108398,921.261353
305,788.782227,694.065796
1359,342.765961,-12.417435
2825,-141.373352,-1586.659912
1263,-162.446320,-1736.090820
6111,-1040.491699,-940.750122
4414,324.573700,467.494659
2304,-401.649384,-1699.531982
988,-719.981812,1090.909424
2328,-938.274048,-889.681824
4911,-1002.337280,-740.230286
4497,-1091.371509,529.499166
1932,-1172.178711,719.844177
5046,-1159.550781,501.066101
2607,-853.054605,250.749300
5980,-524.056946,1044.875366
3036,-1570.760986,186.405884
5555,113.455253,-1133.616164
2323,139.310913,-1428.572144
878,1113.297729,-1171.391968
1468,-174.892822,742.451050
927,-320.056037,-53.015751
3964,-84.104122,-374.740341
160,19.983307,-1448.212524
261,1028.202869,323.580386
5892,1525.938232,-48.683121
3973,-40.182510,774.020020
2405,64.070854,-1798.484619
4786,-410.365607,280.613270
2273,250.701447,-1752.787109
4058,-25.107277,-1463.614136
3430,1412.969604,-140.268616
566,-332.582855,590.418396
1472,-20.710714,-900.674098
2062,-749.898743,-816.406494
580,-611.510254,-881.579773
5215,-956.232178,-834.734131
679,610.224182,-368.385406
4974,-286.127655,17.808472
4760,-307.855927,-134.072983
2493,-126.076874,404.013336
3275,-160.121567,451.467926
2737,3.620552,556.789795
912,-238.833924,-54.354429
5175,-96.197495,476.165405
5284,-182.428223,376.394073
487,1229.727539,335.899567
5634,-1508.349487,287.452728
4418,-1334.552612,-838.880615
3480,-1155.272949,629.690063
4672,-1190.067749,610.347168
1461,-45.601356,-727.213928
257,-4.410316,-1602.838501
3872,788.775146,627.626709
2196,-59.023346,-1779.083374
5554,-236.212402,116.375702
493,926.131531,979.694885
2851,126.991058,-1633.382324
1174,-681.358398,919.048218
4393,-558.674011,700.065857
2710,-460.503967,1039.105225
6148,420.615358,-387.349991
9,20.207867,747.196594
3721,800.474731,-1157.787720
1889,1359.610840,-203.700455
4322,1216.572998,196.640472
4546,-138.944550,1008.915039
2100,-615.622559,482.361115
4532,-988.561455,-858.717408
6203,-1525.777588,-874.468933
4732,-361.604767,37.843575
3476,-638.811035,562.880676
2738,-660.783813,453.060394
1038,1266.700195,-60.664719
1838,930.693909,-50.963470
2141,-913.287903,558.110718
2784,-690.887214,183.513945
3580,860.948792,1210.321167
3681,-358.648193,13.808311
5359,273.953461,-1349.846558
4362,1032.228225,18.899892
3874,1274.218120,6.394650
5566,1554.649658,57.626381
1548,-1475.698975,-778.187805
3940,-1275.078613,-1144.254028
429,66.509674,-1503.378540
5347,-1101.446289,631.035034
5005,797.397522,535.010559
448,-1379.200562,-29.227112
2164,-152.501816,-1235.794556
4665,-1359.269653,879.705750
3217,1357.923218,527.359375
4283,-832.332458,904.190125
3318,-46.222314,-465.012117
5268,-374.697510,1015.091553
2648,-551.038330,708.875305
5571,-511.007332,723.654119
3513,-564.547668,811.470642
1737,-500.359558,475.544586
6205,-454.505565,671.717657
6039,-608.844807,706.116189
4930,-285.553223,1039.052612
2038,-61.454781,-466.664337
5975,452.403564,-1121.599365
5544,248.318848,-1152.221680
258,-506.497192,-929.985046
2806,492.208017,-205.078623
1580,711.426331,-128.442871
6044,1172.137085,53.270767
4111,505.109924,1412.598389
694,-631.297852,718.412903
263,223.158569,1449.334839
4819,737.103210,-1314.091919
3197,-1262.806274,-923.943726
2790,482.596924,132.206055
3472,504.014221,165.767212
3579,610.498779,131.918716
2398,-242.069824,1260.162476
909,982.403076,-1335.239380
1822,851.958496,-1470.129639
6036,-1249.735596,-661.955261
2276,-1141.736328,387.046570
1701,-965.195862,320.995514
4787,-1091.312378,417.793823
359,-1058.267822,314.139038
5932,-96.034241,-260.339325
5770,-1613.075806,-609.797485
2748,432.301514,155.848587
4062,-1227.576416,-595.139526
2320,-981.624268,410.005981
412,1387.030640,556.266724
4678,1246.101685,836.235718
2428,721.109375,-721.345703
5093,1173.777958,-431.888783
289,40.219469,-218.479542
5404,1259.083862,-1000.518066
102,-224.522400,-1761.262207
4411,-179.821945,-145.476807
778,-297.579224,-328.768921
995,207.226242,-89.647049
4817,24.415318,645.573364
3205,-652.003174,-1624.306030
41,967.150134,-1088.915079
4199,541.523804,-1343.102539
1936,-1612.426880,358.632294
5381,452.034607,70.836517
1350,616.331848,84.510025
337,1498.865479,-464.538269
4549,-1721.836182,-421.794952
5396,20.039669,-509.509399
1242,781.944031,373.770538
5886,-248.100111,-157.268689
1905,538.996033,186.850037
876,836.721008,309.427399
4352,524.530457,153.693817
2993,570.933350,188.495377
387,903.856384,228.620255
2916,587.396973,356.588593
29,768.263147,273.983735
4361,718.868314,294.323473
5652,703.486948,296.195945
3549,1157.332153,-1175.336182
425,889.964233,-1388.279907
4953,1338.116821,86.627182
3231,1300.627563,611.256958
5550,-1527.761841,73.839775
2345,76.597122,502.439331
3925,-577.201879,642.392168
785,1397.865479,-462.958191
4152,957.004089,-1315.888550
647,-853.789307,-85.900581
4961,363.544312,-1289.327393
2171,-245.590728,-599.466712
1833,-82.056145,-1558.798706
2903,529.811831,83.527369
5638,346.042822,-416.263292
2014,1451.507202,21.124748
3689,1049.928345,-51.978104
6187,-68.693770,-1220.010535
6225,549.604942,-851.633827
5705,327.307526,-937.558228
157,-44.757828,536.991150
4981,1543.847534,-213.433411
4426,-1165.105777,269.221779
1836,715.013123,-209.709396
2399,-917.949524,-772.509766
6191,770.464417,223.157150
3731,827.673218,197.136658
1901,84.965118,732.793091
2391,295.739380,791.021545
2330,160.622467,1164.870728
5598,-278.157296,76.851047
2285,119.263687,940.664551
5110,50.717644,774.381653
1097,37.248291,681.365784
1552,146.477722,810.319824
5255,95.160172,862.462524
732,108.319214,820.438721
2315,10.294731,776.865906
4886,1009.229789,-521.343151
3072,962.176980,-581.114725
1597,793.597900,-626.707031
4799,396.653564,-1178.882080
3717,-1422.726196,596.466187
1233,225.883759,-1612.089355
4582,7.256550,-93.939917
3563,-528.467102,349.509003
2757,-120.221893,-1340.841187
5936,703.891050,317.530109
2463,838.139648,-595.434814
6141,214.217199,-1063.111913
5618,789.808228,613.425110
2701,738.075684,993.232605
4065,-55.649216,264.130005
1699,-158.590408,1355.147583
5142,-542.804138,1456.733643
2206,561.105905,847.838448
3024,221.070557,-184.358017
626,641.745117,-417.033112
3500,539.560425,-1272.575928
352,1104.041748,949.344055
1797,1517.632690,221.414963
1840,468.386406,-303.200351
3187,1090.269936,-760.843486
5423,-1512.687622,264.634552
3189,-172.315628,-42.610973
3985,-931.630554,-1575.490356
6120,212.061752,1080.899902
1168,8.947891,477.747101
774,537.509460,-910.640259
1286,-347.707581,258.774780
3196,983.147156,-1189.875977
3597,-172.898232,-14.511914
1667,616.244141,-225.622498
5798,1101.236694,-657.950134
4093,1133.715308,-908.801692
4177,676.126465,-703.960999
4197,1074.721924,-372.453522
3059,738.334473,-625.093872
4956,131.382248,366.904236
5990,270.953125,-989.217163
2580,-637.316128,-11.822363
2628,219.020309,806.298706
4992,1029.468209,-652.231434
4075,902.013431,-459.024813
2940,610.183216,-155.601509
2960,497.283997,-916.233887
2129,1433.743530,-780.040344
2669,1333.773315,-989.617126
748,863.175110,-615.595886
603,-338.534729,-694.428711
1456,-935.853760,-1081.276245
620,-289.785889,180.313232
3796,-141.665374,263.181157
3519,-640.981894,-462.560306
583,358.277222,-556.716553
3629,550.564270,-1595.937256
4652,-1321.189331,-1004.542236
662,1375.073242,658.942749
2499,-549.661987,919.141968
2590,-547.711426,-228.830704
116,1466.267578,-639.745300
6006,183.908340,-1638.051147
4522,-589.197815,-1553.583862
5088,1248.071777,865.855286
4738,-800.371704,705.116943
408,-992.541748,-1335.434814
4267,-500.791565,552.140015
1863,-143.804916,-790.080200
1804,-300.118195,-151.607086
3262,695.393250,-508.677856
4843,-661.922241,-1461.804688
4708,1017.613647,259.186035
