source,target,weight
148,837,0.24345
148,848,0.32842
148,1028,0.26861
148,1059,0.23515
148,1150,0.29576
148,1341,0.33867
148,1359,0.24771
148,1378,0.21084
148,1532,0.32598
148,1716,0.40775
148,1719,0.40301
148,1784,0.21578
148,1813,0.25011
148,1905,0.21692
148,2010,0.24868
148,2214,0.48516
148,2319,0.3113
148,2488,0.31902
148,2573,0.23466
148,2629,0.24374
148,2641,0.35217
148,2790,0.26333
148,2906,0.45699
148,2993,0.23739
148,3192,0.20657
148,3245,0.20478
148,3472,0.33332
148,3560,0.27163
148,3643,0.25264
148,3791,0.26449
148,3821,0.20676
148,4226,0.23861
148,4352,0.23165
148,4561,0.41639
148,4607,0.35627
148,4609,0.25383
148,4725,0.28917
148,4842,0.23737
148,4861,0.28902
148,5270,0.22901
148,5367,0.29703
149,2494,0.24341
149,2703,0.28436
149,4462,0.25891
149,5293,0.20834
150,225,0.20521
150,599,0.29119
150,852,0.20396
150,1019,0.26902
150,1249,0.49019
150,1902,0.30346
150,1953,0.23346
150,1974,0.45012
150,2297,0.36256
150,2376,0.21027
150,2878,0.21146
150,3595,0.20738
150,3680,0.23667
150,3880,0.25603
150,4466,0.21052
150,4732,0.22725
150,5001,0.21062
150,5425,0.2833
150,5595,0.37981
150,5677,0.32904
150,5898,0.44944
150,6084,0.44208
150,6095,0.2264
150,6101,0.28296
151,5265,0.20584
152,432,0.20705
152,497,0.40761
152,672,0.49928
152,1049,0.28767
152,1120,0.55386
152,1285,0.46639
152,1315,0.22355
152,1549,0.47988
152,1569,0.41978
152,1578,0.43971
152,1639,0.4971
152,1641,0.39036
152,1723,0.20615
152,1728,0.47734
152,1802,0.2154
152,1982,0.32033
152,2138,0.39335
152,2352,0.45433
152,2393,0.37445
152,2608,0.44401
152,3302,0.38897
152,3357,0.42944
152,3435,0.41938
152,3795,0.51558
152,3803,0.20822
152,3835,0.49279
152,3886,0.22645
152,3928,0.41496
152,3931,0.37484
152,3946,0.51947
152,4017,0.41787
152,4282,0.53221
152,4419,0.4443
152,4596,0.31263
152,4815,0.21708
152,4943,0.34381
152,5125,0.24966
152,5172,0.46249
152,5231,0.25088
152,5325,0.46651
152,5508,0.47651
152,5736,0.24526
152,5811,0.36627
154,232,0.21962
154,604,0.23074
154,720,0.21312
154,760,0.29858
154,1356,0.2234
154,2760,0.20125
154,2819,0.22208
154,2973,0.24942
154,2991,0.26768
154,3288,0.39179
154,3962,0.20294
154,4010,0.21462
154,4174,0.21921
154,4259,0.24292
154,4274,0.31126
154,4319,0.22977
154,4720,0.20706
154,5083,0.24385
154,5421,0.35962
154,5559,0.201
155,520,0.22926
155,562,0.26979
155,712,0.21603
155,1101,0.52721
155,1305,0.24734
155,1376,0.23921
155,1849,0.30824
155,2200,0.40709
155,2360,0.26444
155,2642,0.24596
155,2657,0.20745
155,2838,0.21233
155,3053,0.58618
155,3058,0.24345
155,3519,0.28514
155,3755,0.24989
155,4240,0.22417
155,4253,0.2893
155,4413,0.59084
155,4557,0.29335
155,4637,0.23134
155,4688,0.25277
155,4733,0.21708
155,4804,0.2177
155,4878,0.35019
155,5525,0.20391
155,5720,0.52721
155,6149,0.50576
156,234,0.215
156,459,0.25616
156,837,0.28457
156,848,0.26681
156,1028,0.39638
156,1059,0.22892
156,1150,0.48404
156,1241,0.23944
156,1350,0.25889
156,1378,0.25081
156,1522,0.23867
156,1532,0.22603
156,1716,0.28915
156,1719,0.27302
156,1905,0.26096
156,2214,0.3056
156,2258,0.20711
156,2319,0.38253
156,2444,0.22321
156,2488,0.23016
156,2573,0.26213
156,2629,0.27564
156,2790,0.27686
156,2906,0.2388
156,2993,0.24465
156,3385,0.28986
156,3472,0.27209
156,3643,0.27921
156,3821,0.2854
156,3854,0.23986
156,4022,0.23245
156,4226,0.27425
156,4352,0.32158
156,4561,0.28988
156,4607,0.20396
156,4609,0.27557
156,4842,0.37768
156,4907,0.3184
156,4999,0.20597
156,5090,0.22126
156,5995,0.21614
157,3142,0.20179
157,5742,0.26106
159,670,0.2231
159,2283,0.25372
159,2431,0.22611
159,2592,0.20597
159,3282,0.24021
159,3605,0.21295
159,3882,0.32454
159,4202,0.28907
159,4996,0.22575
159,5140,0.20278
159,5411,0.28453
159,5915,0.21305
159,6136,0.22367
160,4503,0.20458
160,5644,0.22566
160,6222,0.20183
161,525,0.22308
161,554,0.24835
161,822,0.2072
161,1361,0.33853
161,1516,0.31609
161,1609,0.20279
161,2582,0.25969
161,3091,0.37652
161,4402,0.20243
161,4582,0.26737
161,4591,0.23885
161,4737,0.20753
161,4761,0.27232
161,5647,0.24204
161,5670,0.20894
161,6220,0.33625
162,227,0.23075
162,228,0.27496
162,400,0.23303
162,763,0.25306
162,892,0.37349
162,906,0.26067
162,1002,0.35599
162,1332,0.20431
162,1393,0.21078
162,1606,0.48251
162,1621,0.23037
162,1805,0.27513
162,1924,0.28164
162,2177,0.29015
162,2232,0.23915
162,2308,0.35032
162,2367,0.28406
162,2426,0.30421
162,2622,0.21418
162,2900,0.22131
162,3208,0.27073
162,3283,0.25695
162,3833,0.22771
162,3948,0.32676
162,4130,0.27783
162,4150,0.32268
162,4603,0.23973
162,4909,0.25799
162,5007,0.20622
162,5047,0.35918
162,5239,0.23469
162,5456,0.20218
162,5538,0.22937
162,5607,0.22405
162,5628,0.31862
163,477,0.2277
163,882,0.36517
163,3071,0.28225
163,4214,0.26812
163,4281,0.27159
163,4649,0.2868
163,5329,0.2061
164,829,0.22294
164,1182,0.26058
164,1362,0.29515
164,1451,0.23212
164,1460,0.34385
164,1697,0.24941
164,2187,0.20335
164,2812,0.25141
164,2935,0.22493
164,2997,0.22074
164,3032,0.21979
164,3502,0.20467
164,3590,0.22208
164,3709,0.22633
164,4114,0.33041
164,4182,0.20179
164,4284,0.35454
164,4689,0.29893
164,4696,0.20162
164,5245,0.23369
164,5307,0.33893
164,5490,0.26709
164,5494,0.37077
164,5518,0.27507
164,5665,0.2518
164,5859,0.34029
164,6054,0.34286
165,564,0.26975
165,834,0.2744
165,844,0.22086
165,913,0.22529
165,972,0.21577
165,1183,0.22798
165,1188,0.25147
165,1519,0.21667
165,1770,0.24097
165,1958,0.20211
165,2077,0.22223
165,2359,0.21073
165,2516,0.28248
165,2656,0.21427
165,2880,0.27025
165,2897,0.22025
165,2927,0.23291
165,3045,0.24524
165,3122,0.25448
165,3370,0.21263
165,3393,0.41798
165,3408,0.25129
165,3812,0.20889
165,3836,0.202
165,4125,0.30078
165,4326,0.22568
165,4382,0.20206
165,4538,0.2506
165,4837,0.26378
165,4960,0.21551
165,5104,0.42213
165,5187,0.21309
165,5432,0.20648
165,5489,0.28221
165,5500,0.2104
165,5552,0.20094
165,5577,0.22693
165,5806,0.21759
165,6067,0.20377
165,6158,0.20761
165,6181,0.21687
166,2149,0.27394
166,2771,0.22221
166,3371,0.22315
166,4564,0.22939
166,4583,0.31793
166,4717,0.29766
166,5080,0.27845
166,5450,0.20009
167,1781,0.22188
168,3533,0.22505
168,5903,0.29462
168,6008,0.22652
169,2034,0.37532
169,3291,0.2017
169,4097,0.2173
169,5243,0.22987
169,5409,0.32632
170,183,0.23714
170,411,0.27546
170,418,0.76199
170,535,0.20467
170,837,0.21867
170,848,0.34696
170,1341,0.23819
170,1378,0.27372
170,1532,0.29219
170,1623,0.5368
170,1716,0.32274
170,1719,0.28172
170,1813,0.61425
170,2214,0.31846
170,2319,0.27663
170,2641,0.28622
170,2790,0.20779
170,2906,0.37165
170,3472,0.22427
170,3674,0.24543
170,3791,0.22022
170,4561,0.32984
170,4607,0.33212
170,4716,0.20088
170,5270,0.58682
170,5367,0.22994
170,5924,0.20574
170,5998,0.63554
171,1415,0.216
171,2624,0.24532
171,3157,0.24787
171,3468,0.26419
171,4289,0.24796
173,4213,0.21141
173,5584,0.20286
174,687,0.22869
174,2374,0.20088
175,1031,0.25333
175,1602,0.22778
176,4598,0.21088
178,1536,0.20916
178,1961,0.23307
178,1966,0.20615
178,2487,0.23387
178,3297,0.25319
178,3480,0.21245
178,3485,0.20144
178,3986,0.20584
178,4003,0.23607
178,4623,0.25447
178,4887,0.2456
178,5113,0.22399
178,5237,0.2351
178,5242,0.20943
178,6023,0.23931
179,272,0.33773
179,3307,0.2665
179,3957,0.21942
181,219,0.64978
181,840,0.61027
181,1062,0.63045
181,1077,0.46051
181,2006,0.43234
181,3374,0.52866
181,3434,0.24282
181,3722,0.41613
181,5939,0.21446
181,6174,0.40381
181,6205,0.33178
181,6215,0.49949
182,5753,0.21187
183,418,0.24651
183,535,0.31637
183,633,0.22656
183,891,0.21636
183,939,0.38776
183,1054,0.31594
183,1623,0.26785
183,1634,0.21404
183,1796,0.27954
183,1813,0.29342
183,2286,0.3067
183,2552,0.31131
183,3674,0.43523
183,4409,0.33191
183,4614,0.26875
183,4716,0.56126
183,4876,0.38592
183,4929,0.25306
183,5086,0.24064
183,5270,0.36861
183,5323,0.43317
183,5471,0.48424
183,5737,0.24979
183,5821,0.2107
183,5998,0.25303
184,1944,0.22526
184,2541,0.22097
184,3508,0.21246
185,1588,0.27715
185,4647,0.22315
185,5520,0.21271
186,1575,0.31643
186,2766,0.22991
186,4521,0.27271
186,4638,0.2652
186,4836,0.24522
187,442,0.22528
187,732,0.29497
187,791,0.22295
187,846,0.26716
187,1097,0.26347
187,1196,0.3787
187,1339,0.21713
187,1552,0.2414
187,1647,0.34081
187,2115,0.21948
187,2263,0.46877
187,2288,0.21614
187,2315,0.44141
187,2369,0.20697
187,2625,0.24296
187,2632,0.21975
187,2662,0.38108
187,2918,0.23641
187,3246,0.31186
187,3470,0.243
187,3542,0.21378
187,3599,0.38965
187,3701,0.31284
187,3839,0.20616
187,4271,0.2555
187,4478,0.22907
187,4622,0.4452
187,4631,0.23774
187,4642,0.25456
187,4744,0.26079
187,4803,0.21832
187,4969,0.27451
187,5110,0.29852
187,5143,0.25168
187,5186,0.38195
187,5255,0.28451
187,5571,0.20308
187,5576,0.28955
187,5706,0.22594
187,5919,0.31099
187,5924,0.23383
187,5944,0.23108
187,5978,0.20733
187,6028,0.3561
187,6205,0.21526
189,2947,0.28711
190,438,0.20021
190,544,0.22676
190,743,0.24023
190,813,0.24702
190,1768,0.28415
190,1906,0.21376
190,2607,0.21872
190,2665,0.20061
190,4142,0.29333
190,4365,0.20601
190,5130,0.23794
190,5212,0.22484
191,461,0.29405
191,1053,0.23934
191,2391,0.24024
191,3479,0.2273
191,4916,0.2133
192,917,0.2784
192,1804,0.2303
192,1848,0.2607
192,2316,0.21197
192,2381,0.20541
192,2389,0.35207
192,3113,0.23825
192,4417,0.20037
192,5983,0.27272
193,227,0.24375
193,228,0.32647
193,400,0.30505
193,1002,0.23797
193,1227,0.50593
193,1345,0.32848
193,1393,0.33419
193,1606,0.21601
193,2177,0.2157
193,2426,0.26672
193,2622,0.34769
193,2709,0.2437
193,2769,0.23883
193,2821,0.5654
193,3251,0.51527
193,3574,0.21834
193,3853,0.56507
193,3948,0.28137
193,4130,0.27815
193,4150,0.34046
193,4462,0.38089
193,4603,0.27269
193,5064,0.32768
193,5071,0.20874
193,5390,0.36071
193,5456,0.36403
193,5482,0.26711
193,5607,0.3729
193,5625,0.35949
193,5641,0.21405
193,6168,0.26732
194,203,0.24449
194,430,0.29686
194,463,0.34596
194,1085,0.21978
194,1142,0.38776
194,1236,0.28287
194,1382,0.40988
194,1497,0.22902
194,1570,0.25582
194,1582,0.24271
194,1597,0.24585
194,1795,0.23213
194,1880,0.27295
194,1882,0.22062
194,1957,0.26383
194,2034,0.43516
194,2645,0.3044
194,2972,0.21863
194,3010,0.20613
194,3442,0.25887
194,3548,0.26843
194,3582,0.38776
194,4295,0.29335
194,4473,0.28824
194,4480,0.22341
194,4514,0.42151
194,4810,0.241
194,4850,0.25162
194,4886,0.23675
194,4949,0.26068
194,4992,0.21765
194,5021,0.30486
194,5057,0.21093
194,5067,0.37624
194,5198,0.34874
194,5243,0.34166
194,5244,0.24924
194,5254,0.45113
194,5310,0.40785
194,5311,0.30604
194,5365,0.27983
194,5591,0.23354
194,5596,0.39512
194,5709,0.20576
194,5754,0.23816
194,5786,0.4027
194,5798,0.27169
194,5818,0.21464
194,5910,0.38073
194,5945,0.20451
194,5982,0.2752
194,6227,0.27066
195,1668,0.24272
196,415,0.26547
196,737,0.28569
196,1013,0.26887
196,1720,0.20536
196,2782,0.2933
196,2938,0.26593
196,3446,0.25119
196,3495,0.30091
196,3531,0.38015
196,3707,0.28421
196,3978,0.23636
196,4161,0.51305
196,4414,0.2972
196,5329,0.25925
196,5893,0.26057
198,744,0.20497
198,873,0.20378
198,1811,0.23997
198,2208,0.33871
198,2443,0.21299
198,2570,0.21832
198,3265,0.21046
198,3509,0.21493
198,3563,0.27533
198,4400,0.21242
198,5418,0.46218
198,5742,0.21786
199,965,0.20641
199,3244,0.25603
200,432,0.21946
200,3883,0.25695
201,682,0.44254
201,800,0.24573
201,1735,0.20855
201,1751,0.41929
201,1835,0.29496
201,2300,0.31883
201,3639,0.20594
201,3656,0.39784
201,3688,0.54394
201,3934,0.54772
201,4155,0.22411
201,4912,0.20939
203,209,0.2615
203,237,0.21691
203,463,0.24321
203,861,0.25004
203,1031,0.24505
203,1050,0.24359
203,1128,0.28339
203,1153,0.26751
203,1182,0.25239
203,1342,0.22229
203,1451,0.31364
203,1570,0.30545
203,1582,0.20047
203,1667,0.23302
203,1697,0.33843
203,1775,0.23895
203,1847,0.22181
203,1880,0.34244
203,2090,0.27058
203,2118,0.23547
203,2278,0.22412
203,2666,0.20772
203,2997,0.3264
203,3032,0.35431
203,3072,0.43625
203,3119,0.25077
203,3442,0.27784
203,3548,0.27913
203,3590,0.27394
203,3633,0.21547
203,4182,0.33795
203,4473,0.22614
203,4766,0.35753
203,5145,0.21304
203,5198,0.23805
203,5244,0.24683
203,5272,0.24168
203,5310,0.30603
203,5490,0.25039
203,5494,0.35237
203,5518,0.2818
203,5665,0.24818
203,5709,0.20007
203,5792,0.22907
203,5798,0.26448
203,5885,0.29544
203,5945,0.31479
203,5982,0.21271
203,6054,0.25566
203,6072,0.21206
203,6188,0.20582
204,1179,0.21028
204,1887,0.28687
204,2454,0.20242
204,3254,0.24501
204,3414,0.21448
204,4129,0.22955
204,4216,0.23732
204,4455,0.3876
204,5217,0.44901
204,5326,0.2998
204,5399,0.45946
204,5494,0.25457
204,5583,0.27668
204,5966,0.25451
204,6135,0.48011
205,1738,0.21009
205,2212,0.39029
205,2512,0.20182
205,3352,0.21045
205,4233,0.20209
205,4461,0.248
205,5246,0.21342
206,600,0.23069
206,725,0.21224
206,829,0.30976
206,1039,0.26333
206,1142,0.23415
206,1230,0.24243
206,1362,0.21808
206,1460,0.29759
206,1649,0.27799
206,1709,0.2091
206,2090,0.28783
206,2118,0.21201
206,2327,0.45113
206,2337,0.50247
206,2502,0.21732
206,2564,0.34171
206,2645,0.21571
206,2820,0.27454
206,3380,0.25858
206,3502,0.28719
206,3582,0.23577
206,3590,0.33064
206,3709,0.25641
206,3844,0.3125
206,3930,0.23183
206,3953,0.26937
206,4075,0.3425
206,4114,0.40035
206,4221,0.25103
206,4284,0.3093
206,4587,0.27015
206,4593,0.44446
206,4634,0.27201
206,4696,0.31088
206,4903,0.35262
206,4994,0.20633
206,5057,0.3883
206,5245,0.23413
206,5307,0.24376
206,5351,0.22725
206,5494,0.25871
206,5518,0.32624
206,5665,0.33242
206,5699,0.27416
206,5855,0.25265
206,5859,0.22612
206,5869,0.24065
206,5901,0.3032
206,6051,0.47513
206,6054,0.24177
206,6185,0.21193
206,6227,0.45542
207,1681,0.20611
207,2602,0.20145
207,2855,0.21296
207,3088,0.23571
207,4123,0.21472
207,4134,0.24006
207,5961,0.20252
209,725,0.20878
209,1128,0.2803
209,1153,0.22796
209,1182,0.25566
209,1451,0.23649
209,1460,0.25121
209,1587,0.26055
209,1697,0.27209
209,2090,0.25959
209,2579,0.2431
209,2935,0.26275
209,3032,0.3365
209,3072,0.20298
209,3590,0.25507
209,4114,0.20934
209,4182,0.21857
209,4284,0.21648
209,4459,0.2186
209,4593,0.20296
209,4689,0.24228
209,5145,0.21572
209,5272,0.20509
209,5307,0.255
209,5490,0.29004
209,5494,0.36103
209,5518,0.20003
209,5665,0.23843
209,5859,0.2955
209,5885,0.38126
209,6118,0.20446
209,6188,0.30268
210,5265,0.20596
211,5790,0.24365
212,2947,0.21956
213,553,0.57566
213,637,0.32319
213,1112,0.60012
213,1204,0.48841
213,1683,0.54159
213,2054,0.32053
213,2192,0.55575
213,2234,0.58553
213,3872,0.55894
213,4251,0.59455
213,4777,0.62976
215,1685,0.21038
215,3067,0.20227
216,293,0.24412
216,364,0.50247
216,368,0.30931
216,407,0.22502
216,440,0.2462
216,585,0.29891
216,640,0.23415
216,843,0.25941
216,954,0.44944
216,1045,0.22761
216,1048,0.20457
216,1179,0.45012
216,1403,0.42634
216,1493,0.22023
216,1527,0.26213
216,1712,0.26773
216,1793,0.25103
216,1912,0.2833
216,2282,0.23466
216,2454,0.45012
216,3042,0.25431
216,3184,0.52721
216,3323,0.21062
216,3414,0.36256
216,3503,0.38776
216,3564,0.20927
216,3900,0.26857
216,3964,0.20178
216,3968,0.28979
216,3975,0.22292
216,4129,0.46305
216,4132,0.41545
216,4243,0.26133
216,4329,0.28783
216,4411,0.44944
216,4455,0.52721
216,4869,0.27229
216,4874,0.23288
216,5153,0.27028
216,5195,0.2347
216,5217,0.44944
216,5294,0.23116
216,5326,0.50576
216,5583,0.26732
216,5695,0.21131
216,5966,0.36122
216,6126,0.30386
216,6135,0.50576
218,788,0.20119
218,1454,0.25557
218,1476,0.26734
218,2728,0.21618
218,3958,0.2063
219,802,0.21694
219,840,0.67375
219,1062,0.68282
219,1077,0.51032
219,2006,0.44653
219,2817,0.20955
219,3374,0.52183
219,3434,0.25024
219,3722,0.39752
219,3965,0.21103
219,4074,0.22086
219,6174,0.38043
219,6205,0.34814
219,6215,0.5315
220,1415,0.31416
220,5981,0.32323
220,5986,0.24953
221,990,0.2595
221,1242,0.33839
221,1830,0.26026
221,1967,0.47583
221,2033,0.37347
221,2834,0.22538
221,4001,0.36296
221,4021,0.23141
221,4036,0.35595
221,4052,0.324
221,4148,0.20965
221,4794,0.39964
221,5580,0.44358
221,5886,0.38781
221,5934,0.41729
223,515,0.21414
223,1415,0.20483
223,2618,0.25168
223,3468,0.25235
223,4289,0.20133
223,4821,0.30118
224,1516,0.26794
224,1598,0.20611
224,3091,0.20914
224,3468,0.20882
224,4874,0.24003
224,5250,0.21981
224,5618,0.20122
224,5639,0.2235
224,5670,0.23737
224,6220,0.26706
225,399,0.24731
225,591,0.34225
225,669,0.36831
225,852,0.24386
225,934,0.43085
225,977,0.44904
225,1172,0.41166
225,1291,0.29452
225,1902,0.21832
225,1974,0.27501
225,2297,0.21614
225,5231,0.29819
225,5973,0.20994
225,6160,0.43376
226,255,0.20994
226,946,0.26019
226,1202,0.3553
226,1777,0.33828
226,2896,0.27619
226,4254,0.23927
226,5208,0.23927
227,228,0.48333
227,308,0.21058
227,482,0.22296
227,528,0.2678
227,763,0.28717
227,892,0.55632
227,906,0.30685
227,1002,0.58667
227,1345,0.41575
227,1393,0.28787
227,1543,0.30492
227,1606,0.38478
227,1621,0.3003
227,1702,0.28801
227,1799,0.24482
227,1805,0.32915
227,2162,0.33909
227,2177,0.35516
227,2186,0.31571
227,2232,0.27231
227,2308,0.32207
227,2426,0.3548
227,2436,0.40697
227,2622,0.24421
227,2709,0.20643
227,2900,0.55994
227,3208,0.48748
227,3228,0.26499
227,3234,0.25329
227,3283,0.33211
227,3437,0.22847
227,3574,0.41278
227,3732,0.33836
227,3833,0.32168
227,3853,0.21996
227,3948,0.41716
227,3976,0.21923
227,4009,0.22614
227,4130,0.45403
227,4150,0.46443
227,4380,0.20343
227,4462,0.30748
227,4603,0.51659
227,4706,0.2028
227,4909,0.25432
227,5007,0.29088
227,5047,0.30357
227,5064,0.27231
227,5071,0.2824
227,5174,0.27906
227,5239,0.31352
227,5292,0.20132
227,5390,0.23892
227,5393,0.21468
227,5428,0.4359
227,5456,0.3704
227,5482,0.20205
227,5493,0.22532
227,5509,0.3521
227,5538,0.20994
227,5607,0.33599
227,5625,0.32102
227,5628,0.31673
227,5637,0.21656
227,5883,0.29085
227,5942,0.20486
227,6168,0.23466
227,6192,0.22034
228,246,0.22568
228,308,0.30398
228,397,0.21763
228,400,0.29635
228,482,0.2856
228,528,0.35074
228,763,0.44462
228,766,0.22255
228,892,0.48108
228,906,0.45153
228,1002,0.48311
228,1110,0.21474
228,1227,0.24848
228,1259,0.2789
228,1332,0.3574
228,1345,0.54175
228,1368,0.20639
228,1393,0.42366
228,1543,0.36781
228,1606,0.53579
228,1620,0.26172
228,1621,0.32136
228,1702,0.4237
228,1799,0.21279
228,1805,0.51395
228,1924,0.21314
228,2151,0.20503
228,2162,0.54286
228,2177,0.51832
228,2232,0.42061
228,2308,0.54848
228,2367,0.20552
228,2384,0.21974
228,2426,0.48313
228,2433,0.27594
228,2436,0.45996
228,2467,0.21794
228,2537,0.21795
228,2558,0.23121
228,2622,0.43896
228,2709,0.32015
228,2799,0.23067
228,2821,0.21202
228,2900,0.45852
228,3016,0.2125
228,3129,0.24532
228,3208,0.5446
228,3228,0.2609
228,3234,0.29905
228,3251,0.22186
228,3283,0.43906
228,3289,0.22011
228,3437,0.39207
228,3574,0.46466
228,3732,0.32466
228,3833,0.44752
228,3853,0.34146
228,3948,0.80129
228,3976,0.28127
228,4009,0.40268
228,4062,0.26958
228,4082,0.32002
228,4130,0.79253
228,4150,0.81822
228,4431,0.22542
228,4462,0.32348
228,4519,0.24459
228,4602,0.2287
228,4603,0.44437
228,4641,0.25646
228,4706,0.21213
228,4758,0.20355
228,4771,0.4251
228,4909,0.28871
228,5007,0.35175
228,5047,0.55991
228,5064,0.38621
228,5071,0.27013
228,5078,0.20273
228,5092,0.23656
228,5174,0.26948
228,5236,0.25644
228,5239,0.401
228,5304,0.21831
228,5333,0.21028
228,5390,0.33695
228,5393,0.2481
228,5428,0.59441
228,5456,0.51206
228,5457,0.20244
228,5482,0.28145
228,5493,0.27762
228,5509,0.37232
228,5538,0.51173
228,5607,0.43972
228,5625,0.46725
228,5628,0.48703
228,5637,0.29306
228,5718,0.22117
228,5873,0.32221
228,5883,0.31769
228,5942,0.33602
228,6036,0.21331
228,6143,0.27382
228,6168,0.3276
228,6192,0.32278
230,411,0.20006
230,2332,0.26032
230,3755,0.20416
230,4521,0.20052
230,5921,0.25557
231,4720,0.22085
232,604,0.2074
232,709,0.2409
232,852,0.29194
232,974,0.34512
232,1356,0.21663
232,1563,0.36246
232,1576,0.20442
232,2991,0.23242
232,3209,0.25686
232,3227,0.21707
232,3527,0.20056
232,3533,0.21208
232,3729,0.35198
232,3962,0.26635
232,4267,0.26087
232,4309,0.23041
232,5369,0.27702
232,5567,0.26619
232,6070,0.21436
233,5678,0.31379
234,289,0.20774
234,407,0.25483
234,440,0.20368
234,523,0.22418
234,529,0.21707
234,645,0.28159
234,648,0.30761
234,708,0.31606
234,843,0.2174
234,1614,0.24575
234,1712,0.25207
234,1793,0.29067
234,2375,0.26059
234,3042,0.20682
234,3566,0.27552
234,3867,0.21581
234,4298,0.23623
234,4396,0.39345
234,4605,0.2419
234,4869,0.25441
234,5153,0.23188
234,5195,0.20945
234,5475,0.22397
234,6071,0.24458
235,3077,0.26429
235,3541,0.44098
235,4256,0.39258
235,4731,0.27146
235,5059,0.2465
235,5947,0.31791
235,6027,0.23966
236,3645,0.22978
237,2073,0.2831
237,2226,0.20132
237,2337,0.26213
237,3072,0.31761
237,3582,0.2106
237,3590,0.2062
237,4593,0.21166
237,4634,0.22152
237,4903,0.23927
237,4994,0.22312
237,5057,0.23466
237,5351,0.36808
237,5665,0.25984
237,5869,0.20109
237,6051,0.26732
237,6227,0.2626
238,273,0.43943
238,385,0.20113
238,681,0.25072
238,756,0.22741
238,800,0.45623
238,910,0.28514
238,922,0.20854
238,1819,0.21431
238,1835,0.3009
238,1914,0.35375
238,2135,0.25485
238,2300,0.34128
238,2325,0.23909
238,2387,0.23994
238,2391,0.2416
238,2575,0.29465
238,2679,0.24091
238,3926,0.22214
238,4155,0.37185
238,4215,0.20643
238,4395,0.20205
238,4528,0.20281
238,4912,0.31955
238,5025,0.23885
238,5206,0.23304
238,5378,0.29335
238,5605,0.24766
238,5955,0.24772
239,1012,0.25225
239,1522,0.22092
239,1882,0.22658
239,1973,0.22637
239,2268,0.29326
239,2295,0.27883
239,2321,0.38076
239,2419,0.27399
239,2432,0.40693
239,2451,0.22359
239,2518,0.2337
239,2737,0.20905
239,2890,0.27342
239,3042,0.24037
239,3423,0.33098
239,3516,0.26254
239,3774,0.24026
239,3894,0.27525
239,3897,0.22641
239,4032,0.32325
239,4344,0.29707
239,4663,0.36229
239,4789,0.27227
239,4954,0.26237
239,4966,0.23037
239,4997,0.22602
239,5100,0.20524
239,5166,0.23184
239,5171,0.70394
239,5719,0.30987
239,5766,0.37527
239,6063,0.30341
239,6148,0.20404
239,6150,0.53959
239,6194,0.34769
240,5658,0.20192
242,1221,0.21964
242,1938,0.20822
242,1987,0.20303
242,2178,0.2478
242,2255,0.23609
242,2448,0.21377
242,3730,0.20472
242,5673,0.22686
242,5967,0.21978
242,6038,0.20189
244,554,0.20474
244,1361,0.28073
244,1448,0.23957
244,1516,0.28672
244,1520,0.21834
244,2153,0.20209
244,3091,0.3679
244,4364,0.20086
244,4417,0.20014
244,4475,0.20466
244,4591,0.23282
244,4728,0.21128
244,4737,0.20039
244,5127,0.21584
244,5472,0.20074
244,5647,0.33879
244,5891,0.24893
244,6200,0.30344
244,6220,0.31013
245,709,0.21388
245,974,0.2466
245,5362,0.20704
245,5449,0.25539
246,482,0.21995
246,906,0.25291
246,1096,0.21749
246,1273,0.24903
246,2426,0.20087
246,2467,0.30421
246,2647,0.2189
246,2733,0.28718
246,3016,0.27425
246,3283,0.22687
246,3493,0.20254
246,3948,0.22716
246,4009,0.21423
246,4394,0.23028
246,4443,0.23018
246,4547,0.22277
246,4602,0.21467
246,5190,0.25999
246,5215,0.21116
246,5493,0.3711
246,5607,0.24699
